,docket,year,issue,issue_area,case_source_circuit,case_origin_circuit,lc_direction,lc_disposition,overturn_count_predict,overturn_count_actual,overturn_predict,overturn_actual,justice_1,justice_2,justice_3,justice_4,justice_5,justice_6,justice_7,justice_8,justice_9,justice_1_dir,justice_2_dir,justice_3_dir,justice_4_dir,justice_5_dir,justice_6_dir,justice_7_dir,justice_8_dir,justice_9_dir,justice_chief,correct
3930,1975-069-01,1975,80210.0,8.0,13.0,13.0,1.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.305810397553517,1.3573573573573574,1.4,1.4190476190476191,1.4210526315789473,1.5332550860719876,1.5502415458937198,1.7044334975369457,1.7195378151260505,1.0,True
3931,1975-070-01,1975,20190.0,2.0,7.0,7.0,1.0,-99.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.305810397553517,1.3573573573573574,1.4,1.4190476190476191,1.4210526315789473,1.5332550860719876,1.5502415458937198,1.7044334975369457,1.7195378151260505,1.0,True
3932,1975-071-01,1975,30010.0,3.0,2.0,2.0,2.0,2.0,0.7777777777777778,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3059360730593608,1.3572854291417165,1.4,1.4186413902053712,1.4212328767123288,1.5332290852228303,1.5499276410998553,1.7049180327868851,1.7194823364812872,1.0,True
3933,1975-072-01,1975,90190.0,9.0,0.0,0.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3059360730593608,1.3572854291417165,1.4,1.4186413902053712,1.4212328767123288,1.5332290852228303,1.5499276410998553,1.7049180327868851,1.7194823364812872,1.0,True
3934,1975-073-01,1975,90340.0,9.0,5.0,5.0,2.0,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3065250379362672,1.3565737051792828,1.4166666666666667,1.4173228346456692,1.4202733485193622,1.5328125,1.5493975903614459,1.7037643207855975,1.718979377839916,1.0,True
3935,1975-074-01,1975,80100.0,8.0,0.0,0.0,2.0,3.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3065250379362672,1.3565737051792828,1.4166666666666667,1.4173228346456692,1.4202733485193622,1.5328125,1.5493975903614459,1.7037643207855975,1.718979377839916,1.0,True
3936,1975-075-01,1975,80180.0,8.0,5.0,5.0,1.0,3.0,0.5555555555555556,1.0,True,True,0,0,1,0,0,1,1,1.0,1.0,1.3068702290076335,1.358,1.4,1.4199683042789224,1.4217142857142857,1.5334376222135315,1.5504587155963303,1.70467596390484,1.71963598179909,0.0,True
3937,1975-076-01,1975,20040.0,2.0,7.0,7.0,2.0,4.0,0.7777777777777778,0.1111111111111111,True,False,1,1,1,1,1,1,1,0.0,0.0,1.3086232980332828,1.3578528827037772,1.4191522762951334,1.4215909090909091,1.4615384615384615,1.5331772053083528,1.5498314877226769,1.7042483660130718,1.7191756898358366,1.0,False
3938,1975-077-01,1975,40040.0,4.0,1.0,1.0,2.0,12.0,0.7777777777777778,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3086232980332828,1.3578528827037772,1.4191522762951334,1.4215909090909091,1.4615384615384615,1.5331772053083528,1.5498314877226769,1.7042483660130718,1.7191756898358366,1.0,True
3939,1975-078-01,1975,10100.0,1.0,12.0,12.0,1.0,2.0,0.3333333333333333,0.2222222222222222,False,False,0,0,0,0,1,0,0,1.0,1.0,1.306766917293233,1.3564356435643565,1.4180967238689548,1.419683257918552,1.4615384615384615,1.5327357755261106,1.54925516578568,1.703583061889251,1.719218695500523,0.0,True
3940,1975-079-01,1975,50040.0,5.0,2.0,2.0,2.0,3.0,0.8888888888888888,0.4444444444444444,True,False,1,1,1,1,1,1,1,1.0,0.0,1.306766917293233,1.3564356435643565,1.4180967238689548,1.419683257918552,1.4615384615384615,1.5327357755261106,1.54925516578568,1.703583061889251,1.719218695500523,1.0,False
3941,1975-080-01,1975,10090.0,1.0,3.0,3.0,1.0,2.0,0.3333333333333333,0.1111111111111111,False,False,0,0,0,0,1,0,0,1.0,1.0,1.306766917293233,1.3564356435643565,1.4180967238689548,1.419683257918552,1.4615384615384615,1.5327357755261106,1.54925516578568,1.703583061889251,1.719218695500523,0.0,True
3942,1975-081-01,1975,10050.0,1.0,5.0,11.0,2.0,3.0,0.7777777777777778,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,0.0,1.306766917293233,1.3564356435643565,1.4180967238689548,1.419683257918552,1.4615384615384615,1.5327357755261106,1.54925516578568,1.703583061889251,1.719218695500523,1.0,True
3943,1975-082-01,1975,90230.0,9.0,2.0,2.0,1.0,3.0,0.3333333333333333,0.4444444444444444,False,False,0,0,1,0,0,0,0,1.0,1.0,1.3058470764617691,1.3557312252964426,1.4,1.4167962674961119,1.419864559819413,1.5323208722741433,1.5492078732597216,1.7040650406504065,1.7194144301150227,0.0,True
3944,1975-083-01,1975,90140.0,9.0,0.0,0.0,2.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3058470764617691,1.3557312252964426,1.4,1.4167962674961119,1.419864559819413,1.5323208722741433,1.5492078732597216,1.7040650406504065,1.7194144301150227,1.0,True
3945,1975-084-01,1975,20160.0,2.0,9.0,9.0,2.0,-99.0,0.7777777777777778,0.0,True,False,1,1,1,1,1,1,1,0.0,0.0,1.3064275037369208,1.356015779092702,1.411764705882353,1.4170542635658914,1.420045045045045,1.532295719844358,1.5491606714628297,1.7037337662337662,1.7192615813305467,1.0,False
3946,1975-085-01,1975,10300.0,1.0,8.0,8.0,1.0,2.0,0.6666666666666666,0.4444444444444444,True,False,0,0,1,1,0,1,1,1.0,1.0,1.3064275037369208,1.356015779092702,1.411764705882353,1.4170542635658914,1.420045045045045,1.532295719844358,1.5491606714628297,1.7037337662337662,1.7192615813305467,0.0,False
3947,1975-086-01,1975,10240.0,1.0,5.0,5.0,2.0,3.0,0.8888888888888888,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,0.0,1.3046062407132244,1.3546168958742633,1.411764705882353,1.4144838212634823,1.4181614349775784,1.531857031857032,1.5481091431306846,1.7036437246963563,1.719304347826087,1.0,True
3948,1975-087-01,1975,10020.0,1.0,5.0,5.0,1.0,3.0,0.4444444444444444,0.3333333333333333,False,False,0,0,1,0,0,1,0,1.0,1.0,1.3046062407132244,1.3546168958742633,1.411764705882353,1.4144838212634823,1.4181614349775784,1.531857031857032,1.5481091431306846,1.7036437246963563,1.719304347826087,0.0,True
3949,1975-088-01,1975,90150.0,9.0,7.0,7.0,1.0,3.0,0.2222222222222222,0.1111111111111111,False,False,0,0,1,0,0,0,0,1.0,0.0,1.3046062407132244,1.3546168958742633,1.411764705882353,1.4144838212634823,1.4181614349775784,1.531857031857032,1.5481091431306846,1.7036437246963563,1.719304347826087,0.0,True
3950,1975-089-01,1975,90150.0,9.0,5.0,5.0,1.0,-99.0,0.1111111111111111,0.0,False,False,0,0,1,0,0,0,0,0.0,0.0,1.3046062407132244,1.3546168958742633,1.411764705882353,1.4144838212634823,1.4181614349775784,1.531857031857032,1.5481091431306846,1.7036437246963563,1.719304347826087,0.0,True
3951,1975-090-01,1975,10100.0,1.0,5.0,5.0,2.0,2.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3063328424153167,1.3564453125,1.416793893129771,1.4198218262806237,1.4761904761904763,1.5321705426356589,1.5484486873508354,1.7032258064516128,1.7191947240541479,1.0,True
3952,1975-091-01,1975,30010.0,3.0,0.0,0.0,1.0,4.0,0.7777777777777778,0.8888888888888888,True,True,0,0,1,1,1,1,1,1.0,1.0,1.3063328424153167,1.3564453125,1.416793893129771,1.4198218262806237,1.4761904761904763,1.5321705426356589,1.5484486873508354,1.7032258064516128,1.7191947240541479,0.0,True
3953,1975-092-01,1975,90140.0,9.0,0.0,0.0,2.0,2.0,0.8888888888888888,0.0,True,False,1,1,1,1,1,1,1,1.0,0.0,1.3063328424153167,1.3564453125,1.416793893129771,1.4198218262806237,1.4761904761904763,1.5321705426356589,1.5484486873508354,1.7032258064516128,1.7191947240541479,1.0,False
3954,1975-093-01,1975,20150.0,2.0,9.0,9.0,1.0,3.0,0.5555555555555556,1.0,True,True,0,0,0,0,1,1,1,1.0,1.0,1.3063328424153167,1.3564453125,1.416793893129771,1.4198218262806237,1.4761904761904763,1.5321705426356589,1.5484486873508354,1.7032258064516128,1.7191947240541479,0.0,True
3955,1975-094-01,1975,20060.0,2.0,12.0,12.0,1.0,11.0,0.5555555555555556,1.0,True,True,0,0,0,0,1,1,1,1.0,1.0,1.3063328424153167,1.3564453125,1.416793893129771,1.4198218262806237,1.4761904761904763,1.5321705426356589,1.5484486873508354,1.7032258064516128,1.7191947240541479,0.0,True
3956,1975-095-01,1975,90420.0,9.0,5.0,5.0,1.0,-99.0,0.2222222222222222,0.8888888888888888,False,True,0,0,0,0,0,0,0,1.0,1.0,1.3063328424153167,1.3564453125,1.416793893129771,1.4198218262806237,1.4761904761904763,1.5321705426356589,1.5484486873508354,1.7032258064516128,1.7191947240541479,0.0,False
3957,1975-096-01,1975,90490.0,9.0,2.0,2.0,1.0,6.0,1.0,0.5555555555555556,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3065693430656935,1.358252427184466,1.4190620272314676,1.420353982300885,1.5,1.5320959010054138,1.5487862922417897,1.702247191011236,1.7187391756148251,1.0,True
3958,1975-097-01,1975,80010.0,8.0,4.0,4.0,1.0,2.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3065693430656935,1.358252427184466,1.4190620272314676,1.420353982300885,1.5,1.5320959010054138,1.5487862922417897,1.702247191011236,1.7187391756148251,1.0,True
3959,1975-098-01,1975,30020.0,3.0,4.0,4.0,2.0,-99.0,0.6666666666666666,0.2222222222222222,True,False,1,1,1,1,1,0,1,0.0,0.0,1.3065693430656935,1.358252427184466,1.4190620272314676,1.420353982300885,1.5,1.5320959010054138,1.5487862922417897,1.702247191011236,1.7187391756148251,1.0,False
3960,1975-099-01,1975,90370.0,9.0,-99.0,-99.0,1.0,-99.0,0.0,0.0,False,False,0,0,0,0,0,0,0,0.0,0.0,1.3065693430656935,1.358252427184466,1.4190620272314676,1.420353982300885,1.5,1.5320959010054138,1.5487862922417897,1.702247191011236,1.7187391756148251,0.0,True
3961,1975-100-01,1975,90330.0,9.0,12.0,12.0,2.0,5.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3065693430656935,1.358252427184466,1.4190620272314676,1.420353982300885,1.5,1.5320959010054138,1.5487862922417897,1.702247191011236,1.7187391756148251,1.0,True
3962,1975-101-01,1975,100010.0,10.0,-99.0,-99.0,1.0,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3065693430656935,1.358252427184466,1.4190620272314676,1.420353982300885,1.5,1.5320959010054138,1.5487862922417897,1.702247191011236,1.7187391756148251,1.0,True
3963,1975-102-01,1975,80060.0,8.0,6.0,6.0,2.0,3.0,0.8888888888888888,1.0,True,True,1,1,1,1,1,1,1,1.0,0.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,1.0,True
3964,1975-103-01,1975,20060.0,2.0,2.0,2.0,1.0,2.0,0.5555555555555556,0.3333333333333333,True,False,0,0,0,0,1,1,1,1.0,1.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,0.0,False
3965,1975-104-01,1975,20060.0,2.0,9.0,9.0,1.0,2.0,0.4444444444444444,1.0,False,True,0,0,0,0,1,1,0,1.0,1.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,0.0,False
3966,1975-105-01,1975,80130.0,8.0,10.0,10.0,2.0,3.0,0.8888888888888888,1.0,True,True,1,1,1,1,1,1,1,1.0,0.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,1.0,True
3967,1975-106-01,1975,90220.0,9.0,12.0,12.0,2.0,3.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,1.0,True
3968,1975-107-01,1975,20300.0,2.0,11.0,11.0,2.0,-99.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,1.0,True
3969,1975-108-01,1975,20120.0,2.0,9.0,9.0,2.0,3.0,0.7777777777777778,0.4444444444444444,True,False,1,1,1,1,1,1,1,0.0,0.0,1.30635838150289,1.3577627772420444,1.4176646706586826,1.4193194291986828,1.5161290322580645,1.531430775163903,1.5479127134724857,1.700479233226837,1.7180373185901865,1.0,False
3970,1975-109-01,1975,80130.0,8.0,9.0,9.0,2.0,2.0,0.7777777777777778,0.0,True,False,1,1,1,1,1,1,1,0.0,0.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,False
3971,1975-110-01,1975,90140.0,9.0,2.0,2.0,1.0,2.0,0.3333333333333333,0.1111111111111111,False,False,0,0,0,0,0,0,1,1.0,1.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,0.0,True
3972,1975-111-01,1975,100090.0,10.0,6.0,6.0,2.0,2.0,0.6666666666666666,0.2222222222222222,True,False,1,1,1,1,1,0,1,0.0,0.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,False
3973,1975-112-01,1975,100090.0,10.0,9.0,9.0,1.0,5.0,0.8888888888888888,0.7777777777777778,True,True,0,1,1,1,1,1,1,1.0,1.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,True
3974,1975-113-01,1975,20060.0,2.0,12.0,12.0,2.0,4.0,0.7777777777777778,0.7777777777777778,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,True
3975,1975-114-01,1975,80270.0,8.0,12.0,12.0,2.0,3.0,0.6666666666666666,0.0,True,False,1,1,0,1,1,1,1,0.0,0.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,False
3976,1975-115-01,1975,70200.0,7.0,4.0,4.0,2.0,2.0,0.8888888888888888,1.0,True,True,1,1,1,1,1,1,1,1.0,0.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,True
3977,1975-116-01,1975,90120.0,9.0,12.0,12.0,1.0,3.0,0.3333333333333333,1.0,False,True,0,0,0,0,0,0,1,1.0,1.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,0.0,False
3978,1975-117-01,1975,90200.0,9.0,8.0,8.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3067047075606277,1.3594646271510515,1.4206521739130435,1.4209748892171343,1.531129900076864,1.547945205479452,1.575,1.7010309278350515,1.718222528418877,1.0,True
3979,1975-118-01,1975,40010.0,4.0,6.0,6.0,2.0,3.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3053977272727273,1.3584366062917064,1.4191176470588236,1.419284940411701,1.5305182341650672,1.5476415094339622,1.558139534883721,1.7001582278481013,1.7178251892635925,1.0,True
3980,1975-119-01,1975,20370.0,2.0,9.0,9.0,2.0,3.0,0.7777777777777778,0.5555555555555556,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3053977272727273,1.3584366062917064,1.4191176470588236,1.419284940411701,1.5305182341650672,1.5476415094339622,1.558139534883721,1.7001582278481013,1.7178251892635925,1.0,True
3981,1975-120-01,1975,40030.0,4.0,4.0,4.0,1.0,2.0,0.3333333333333333,0.4444444444444444,False,False,0,0,0,0,0,0,1,1.0,1.0,1.3053977272727273,1.3584366062917064,1.4191176470588236,1.419284940411701,1.5305182341650672,1.5476415094339622,1.558139534883721,1.7001582278481013,1.7178251892635925,0.0,True
3982,1975-121-01,1975,110010.0,11.0,-99.0,-99.0,1.5,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,True
3983,1975-122-01,1975,20160.0,2.0,0.0,0.0,1.0,2.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,True
3984,1975-123-01,1975,10160.0,1.0,9.0,9.0,1.0,9.0,1.0,0.1111111111111111,True,False,1,1,1,1,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,False
3985,1975-124-01,1975,70200.0,7.0,5.0,5.0,1.0,2.0,0.5555555555555556,0.7777777777777778,True,True,0,0,0,0,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,0.0,True
3986,1975-125-01,1975,80120.0,8.0,7.0,7.0,2.0,3.0,0.7777777777777778,1.0,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,True
3987,1975-126-01,1975,110010.0,11.0,-99.0,-99.0,1.5,-99.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,True
3988,1975-127-01,1975,80220.0,8.0,6.0,6.0,1.0,8.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,True
3989,1975-128-01,1975,80050.0,8.0,7.0,7.0,2.0,3.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,1.0,True
3990,1975-129-01,1975,90150.0,9.0,4.0,4.0,1.0,4.0,0.0,0.3333333333333333,False,False,0,0,0,0,0,0,0,0.0,0.0,1.3052039381153304,1.3589015151515151,1.4183673469387754,1.4204301075268817,1.5298621745788668,1.5477197931358722,1.574468085106383,1.6994492525570417,1.7174733951253003,0.0,True
3991,1975-130-01,1975,40050.0,4.0,0.0,0.0,2.0,3.0,0.7777777777777778,0.6666666666666666,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,1.0,True
3992,1975-131-01,1975,90120.0,9.0,4.0,4.0,2.0,3.0,1.0,0.7777777777777778,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,1.0,True
3993,1975-132-01,1975,80130.0,8.0,10.0,10.0,1.0,3.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,1.0,True
3994,1975-133-01,1975,80270.0,8.0,12.0,12.0,1.0,3.0,0.8888888888888888,1.0,True,True,0,1,1,1,1,1,1,1.0,1.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,1.0,True
3995,1975-134-01,1975,20120.0,2.0,1.0,1.0,2.0,-99.0,0.7777777777777778,0.2222222222222222,True,False,1,1,1,1,1,1,1,0.0,0.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,1.0,False
3996,1975-135-01,1975,10100.0,1.0,0.0,0.0,1.0,2.0,0.4444444444444444,0.6666666666666666,False,True,0,0,0,0,1,0,1,1.0,1.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,0.0,False
3997,1975-136-01,1975,10030.0,1.0,2.0,2.0,2.0,2.0,0.7777777777777778,0.2222222222222222,True,False,1,1,1,1,1,1,1,0.0,0.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,1.0,False
3998,1975-137-01,1975,90370.0,9.0,-99.0,-99.0,1.0,-99.0,0.0,0.4444444444444444,False,False,0,0,0,0,0,0,0,0.0,0.0,1.3045897079276774,1.3599624060150375,1.4211087420042643,1.4213564213564214,1.5309160305343512,1.5484777517564403,1.5740740740740742,1.7005473025801408,1.717904827114002,0.0,True
3999,1975-138-01,1975,80150.0,8.0,0.0,0.0,2.0,3.0,0.7777777777777778,0.6666666666666666,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3033240997229918,1.359887535145267,1.4208289054197663,1.4230215827338129,1.5306900495615707,1.548643592142189,1.5714285714285714,1.6996879875195008,1.7181942544459645,1.0,True
4000,1975-139-01,1975,30160.0,3.0,0.0,0.0,1.0,6.0,0.8888888888888888,0.7777777777777778,True,True,0,1,1,1,1,1,1,1.0,1.0,1.3033240997229918,1.359887535145267,1.4208289054197663,1.4230215827338129,1.5306900495615707,1.548643592142189,1.5714285714285714,1.6996879875195008,1.7181942544459645,1.0,True
4001,1975-140-01,1975,30180.0,3.0,4.0,4.0,1.0,-99.0,0.7777777777777778,0.4444444444444444,True,False,0,0,1,1,1,1,1,1.0,1.0,1.3033240997229918,1.359887535145267,1.4208289054197663,1.4230215827338129,1.5306900495615707,1.548643592142189,1.5714285714285714,1.6996879875195008,1.7181942544459645,0.0,False
4002,1975-141-01,1975,80130.0,8.0,10.0,10.0,2.0,6.0,1.0,1.0,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3,1.3572093023255813,1.4188034188034189,1.4193888303477344,1.5298365640440896,1.53125,1.5475302889095992,1.7007751937984497,1.7186221009549796,1.0,True
4003,1975-142-01,1975,80110.0,8.0,4.0,4.0,2.0,-99.0,1.0,0.6666666666666666,True,True,1,1,1,1,1,1,1,1.0,1.0,1.3,1.3572093023255813,1.4188034188034189,1.4193888303477344,1.5298365640440896,1.53125,1.5475302889095992,1.7007751937984497,1.7186221009549796,1.0,True
4004,1975-143-01,1975,70040.0,7.0,12.0,12.0,2.0,-99.0,0.7777777777777778,0.5555555555555556,True,True,1,1,1,1,1,1,1,0.0,0.0,1.3,1.3572093023255813,1.4188034188034189,1.4193888303477344,1.5298365640440896,1.53125,1.5475302889095992,1.7007751937984497,1.7186221009549796,1.0,True
